CustomerID,tenure,Contract,MonthlyCharges,TotalCharges,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,SatisfactionScore,SupportCallsLast6Months,Data_Usage_Drop_Rate,Call_Drop_Rate,Slow_Speed_Days,Unresolved_Complaints,Churn
CUST2115,11,Month-to-month,105.48,1162.37,0,Yes,No,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Yes,Credit card,1,0,0.55,0.038,19,0,1
CUST2116,34,One year,34.45,1098.62,0,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Credit card,3,1,0.33,0.036,3,0,0
CUST2117,16,One year,106.09,1743.77,0,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,No,Bank transfer,3,1,0.31,0.144,4,0,1
CUST2118,37,Two year,47.38,1827.5,1,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer,4,1,0.18,0.022,2,0,0
CUST2119,20,Month-to-month,95.65,1900.61,0,Yes,No,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Yes,Credit card,3,1,0.01,0.016,5,0,1
CUST2120,34,One year,63.42,1838.65,0,Yes,Yes,No,No phone service,DSL,No,No,Yes,No,No,No,No,Bank transfer,5,1,0.01,0.04,5,0,0
CUST2121,8,Two year,77.04,633.17,0,No,No,Yes,Yes,DSL,No,No,No,No,No,No,Yes,Bank transfer,3,2,0.17,0.037,3,0,0
CUST2122,58,One year,72.46,3684.21,0,No,Yes,Yes,No,DSL,No,No,No,No,No,No,Yes,Credit card,3,5,0.66,0.001,5,2,0
CUST2123,30,Two year,80.07,2212.12,0,No,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Yes,Electronic check,2,0,0.57,0.001,21,0,1
CUST2124,12,One year,99.52,1135.61,0,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,No,Bank transfer,3,3,0.85,0.03,5,2,1
CUST2125,64,One year,101.29,5963.0,0,No,No,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Yes,Electronic check,5,4,0.75,0.007,0,3,0
CUST2126,8,Two year,26.08,193.0,0,No,No,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer,3,1,0.35,0.035,3,0,0
CUST2127,23,Month-to-month,47.83,1103.48,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,4,5,0.83,0.003,2,1,0
CUST2128,23,One year,93.09,1946.31,0,No,No,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Yes,Electronic check,5,1,0.16,0.008,0,0,0
CUST2129,46,One year,83.15,3720.79,0,Yes,Yes,Yes,Yes,DSL,Yes,No,Yes,No,No,No,No,Electronic check,3,3,0.54,0.016,5,3,0
CUST2130,16,Two year,33.05,493.58,0,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,4,4,0.81,0.032,0,1,0
CUST2131,49,Two year,95.07,4077.01,1,No,No,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Yes,Electronic check,4,2,0.19,0.094,5,0,0
CUST2132,49,Month-to-month,74.85,3675.03,0,No,No,Yes,No,DSL,Yes,No,Yes,No,No,No,No,Mailed check,3,1,0.27,0.006,0,0,1
CUST2133,60,One year,42.2,2196.95,0,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer,3,4,0.77,0.013,4,3,0
CUST2134,67,One year,57.98,4063.14,1,No,Yes,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,No,Credit card,5,0,0.23,0.01,0,0,0
CUST2135,65,One year,80.21,5190.72,0,Yes,Yes,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Yes,Credit card,3,1,0.38,0.119,1,0,0
CUST2136,54,Two year,82.64,4465.83,0,Yes,Yes,Yes,No,DSL,Yes,No,No,No,No,No,Yes,Mailed check,3,0,0.01,0.013,5,0,0
CUST2137,67,Two year,96.22,6238.54,0,No,No,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Yes,Mailed check,4,4,0.58,0.002,4,0,0
CUST2138,2,Two year,112.45,198.31,0,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,No,Credit card,5,2,0.35,0.062,1,0,1
CUST2139,48,Month-to-month,81.03,3476.23,0,No,No,Yes,No,DSL,No,No,No,No,Yes,No,Yes,Credit card,5,2,0.22,0.033,3,0,0
CUST2140,26,Month-to-month,109.12,2576.75,0,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,No,Bank transfer,3,2,0.38,0.018,0,0,0
CUST2141,16,Two year,37.16,581.64,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Credit card,3,0,0.16,0.021,3,0,0
CUST2142,7,Two year,67.89,453.78,0,No,Yes,Yes,No,DSL,No,Yes,No,No,No,Yes,No,Bank transfer,4,3,0.5,0.031,4,0,0
CUST2143,71,Month-to-month,35.49,2541.78,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer,2,1,0.4,0.034,16,0,1
CUST2144,68,One year,111.49,7055.03,1,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,No,Credit card,4,1,0.02,0.008,5,0,0
CUST2145,39,Two year,52.53,2021.14,1,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Electronic check,4,1,0.02,0.039,2,0,0
CUST2146,28,Two year,80.77,2101.18,0,Yes,No,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Yes,Electronic check,3,2,0.32,0.033,2,0,1
CUST2147,13,Two year,45.87,578.9,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Electronic check,2,0,0.45,0.037,23,0,0
CUST2148,67,Two year,101.71,6095.84,0,Yes,No,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Yes,Credit card,4,1,0.26,0.034,4,0,0
CUST2149,19,Two year,65.95,1095.93,0,No,Yes,Yes,No,DSL,Yes,No,No,No,No,Yes,Yes,Bank transfer,3,1,0.18,0.009,2,0,0
CUST2150,34,Two year,20.09,611.1,1,Yes,No,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Credit card,2,5,0.69,0.012,18,3,1
CUST2151,28,Two year,15.35,431.97,1,No,No,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer,4,3,0.78,0.019,4,0,0
CUST2152,53,One year,65.04,2942.63,0,No,No,Yes,No,DSL,No,No,Yes,No,No,No,Yes,Mailed check,1,1,0.67,0.039,9,0,1
CUST2153,64,Two year,21.99,1286.14,0,No,No,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Credit card,3,0,0.28,0.02,2,0,0
CUST2154,60,Month-to-month,65.67,3777.07,1,Yes,No,Yes,No,DSL,Yes,Yes,No,No,No,No,Yes,Credit card,4,0,0.21,0.013,0,0,0
CUST2155,20,Month-to-month,38.04,684.72,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer,5,3,0.62,0.01,5,3,1
CUST2156,59,Month-to-month,74.85,4027.31,0,Yes,Yes,Yes,No,DSL,No,No,Yes,Yes,No,No,Yes,Mailed check,3,1,0.33,0.037,2,0,0
CUST2157,53,One year,72.3,3880.76,0,Yes,No,Yes,No,DSL,Yes,Yes,No,No,No,No,Yes,Bank transfer,3,0,0.07,0.034,1,0,0
CUST2158,61,Two year,98.15,5474.97,1,No,No,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Yes,Electronic check,2,1,0.82,0.032,23,0,0
CUST2159,19,One year,20.46,401.55,0,No,No,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer,4,0,0.27,0.013,2,0,0
CUST2160,69,Two year,41.16,2727.92,1,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer,3,1,0.27,0.009,5,0,0
CUST2161,39,Month-to-month,45.22,1683.24,0,No,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer,2,1,0.84,0.036,9,0,1
CUST2162,50,Month-to-month,80.51,3725.37,0,No,No,Yes,No,DSL,Yes,No,No,No,No,Yes,Yes,Electronic check,4,1,0.19,0.026,5,0,0
CUST2163,54,Month-to-month,72.74,3572.38,1,Yes,No,Yes,No,DSL,No,Yes,No,No,Yes,No,No,Credit card,3,1,0.24,0.019,0,0,1
CUST2164,30,Two year,45.01,1321.99,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Electronic check,2,0,0.77,0.04,20,0,0
CUST2165,16,Two year,77.75,1156.42,0,Yes,No,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,No,Bank transfer,2,3,0.83,0.016,6,0,0
CUST2166,4,Two year,45.45,167.91,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Credit card,2,1,0.53,0.027,8,0,1
CUST2167,47,One year,80.3,3321.62,0,No,No,Yes,No,DSL,No,No,Yes,No,No,Yes,No,Bank transfer,3,0,0.22,0.015,5,0,0
CUST2168,29,One year,48.22,1315.01,1,No,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Credit card,1,2,0.43,0.01,18,0,1
CUST2169,12,One year,102.15,1044.23,0,No,No,Yes,No,Fiber optic,No,Yes,No,No,No,No,No,Mailed check,2,1,0.82,0.129,24,0,1
CUST2170,30,Month-to-month,44.45,1253.81,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card,5,5,0.8,0.011,2,0,1
CUST2171,70,One year,41.85,2691.88,0,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Electronic check,1,1,0.53,0.019,20,0,0
CUST2172,47,Two year,39.45,1689.75,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer,3,1,0.29,0.017,3,0,0
CUST2173,59,Month-to-month,79.83,4014.22,0,Yes,No,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,No,Credit card,3,2,0.28,0.007,5,0,0
CUST2174,17,One year,39.37,670.21,1,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card,2,2,0.77,0.006,13,0,1
CUST2175,24,Two year,98.06,2079.46,0,Yes,No,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,No,Electronic check,2,0,0.71,0.056,10,0,1
CUST2176,36,One year,52.61,1739.04,0,No,No,No,No phone service,DSL,No,No,Yes,Yes,No,No,Yes,Credit card,3,1,0.3,0.024,0,0,1
CUST2177,44,Month-to-month,100.07,4446.72,1,Yes,No,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,Electronic check,4,1,0.14,0.149,4,0,0
CUST2178,53,One year,61.8,2869.29,0,Yes,No,No,No phone service,DSL,No,No,No,No,Yes,Yes,Yes,Bank transfer,2,4,0.81,0.001,8,3,0
CUST2179,72,One year,101.03,7355.0,0,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,No,Yes,Mailed check,3,3,0.48,0.102,5,2,1
CUST2180,24,Two year,43.7,922.96,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Electronic check,1,2,0.73,0.026,6,0,1
CUST2181,63,One year,109.79,6958.16,0,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Yes,Bank transfer,3,1,0.27,0.011,0,0,0
CUST2182,69,One year,71.76,4465.82,0,No,No,No,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,Yes,Mailed check,3,2,0.09,0.003,5,0,0
CUST2183,44,Two year,52.19,2340.92,0,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Electronic check,3,0,0.24,0.014,4,0,0
CUST2184,71,Two year,41.51,3006.74,1,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer,4,2,0.2,0.024,0,0,0
CUST2185,48,One year,94.9,4749.41,0,Yes,No,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,No,Electronic check,5,1,0.32,0.033,4,0,0
CUST2186,11,Two year,33.3,364.66,0,Yes,No,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,2,4,0.6,0.032,21,0,1
CUST2187,39,Month-to-month,42.07,1679.13,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer,3,0,0.35,0.03,2,0,0
CUST2188,6,Month-to-month,39.42,241.92,0,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Electronic check,5,2,0.28,0.023,0,0,0
CUST2189,54,Two year,110.64,5354.32,0,Yes,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Yes,Credit card,3,0,0.37,0.119,0,0,0
CUST2190,31,Month-to-month,57.33,1660.33,0,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Electronic check,5,0,0.0,0.003,2,0,0
CUST2191,29,Month-to-month,104.53,3143.07,0,Yes,Yes,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,Bank transfer,5,0,0.23,0.068,1,0,0
CUST2192,52,One year,74.03,3648.53,0,Yes,No,Yes,No,DSL,No,No,No,No,No,No,Yes,Electronic check,4,2,0.12,0.026,0,0,0
CUST2193,37,Month-to-month,38.86,1326.73,1,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,4,4,0.5,0.008,1,2,0
CUST2194,24,Two year,107.58,2627.49,0,No,Yes,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Yes,Mailed check,2,0,0.5,0.034,10,0,1
CUST2195,61,One year,89.17,5021.23,0,No,Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer,3,1,0.19,0.032,2,0,0
CUST2196,20,Two year,57.12,1001.11,0,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer,2,3,0.42,0.019,22,0,1
CUST2197,32,Two year,91.28,2772.68,0,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,No,No,Electronic check,2,4,0.59,0.038,10,2,1
CUST2198,53,Month-to-month,72.71,3898.85,0,No,Yes,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Bank transfer,4,1,0.17,0.035,2,0,0
CUST2199,28,Two year,104.71,2793.17,0,No,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,No,Electronic check,3,0,0.23,0.032,3,0,0
CUST2200,67,Month-to-month,110.17,7065.91,0,No,Yes,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,No,Credit card,2,1,0.64,0.038,21,0,1
CUST2201,1,Two year,48.4,41.31,0,No,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Electronic check,3,2,0.28,0.001,4,0,0
CUST2202,67,Two year,41.59,2584.52,1,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer,2,0,0.6,0.021,19,0,0
CUST2203,9,Two year,113.32,1000.67,0,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Yes,Credit card,2,4,0.41,0.014,17,1,1
CUST2204,31,Month-to-month,32.15,903.6,1,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,3,0,0.33,0.006,5,0,1
CUST2205,48,One year,103.03,4656.87,1,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,No,Bank transfer,3,1,0.12,0.009,1,0,0
CUST2206,29,Two year,94.24,2548.64,1,Yes,Yes,Yes,Yes,DSL,No,No,No,No,Yes,No,Yes,Electronic check,5,1,0.15,0.02,3,0,0
CUST2207,46,Month-to-month,42.55,1678.33,1,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Credit card,2,4,0.42,0.015,20,1,1
CUST2208,6,One year,80.88,439.22,0,No,No,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Yes,Mailed check,3,0,0.22,0.032,3,0,1
CUST2209,18,One year,98.83,1537.18,0,No,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,No,Bank transfer,4,0,0.03,0.009,0,0,0
CUST2210,5,Two year,68.61,345.65,0,No,No,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Yes,Credit card,4,2,0.29,0.033,4,0,0
CUST2211,17,Two year,88.96,1306.57,0,No,Yes,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,Credit card,1,4,0.85,0.004,6,2,1
CUST2212,41,Two year,78.21,3048.41,0,No,No,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Yes,Credit card,3,0,0.08,0.011,2,0,0
CUST2213,50,One year,90.17,4397.94,1,No,No,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Yes,Credit card,3,5,0.6,0.075,4,0,0
CUST2214,37,Month-to-month,93.96,3122.91,0,Yes,No,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Yes,Credit card,4,0,0.01,0.021,3,0,0
CUST2215,38,One year,86.68,3141.55,0,Yes,No,Yes,Yes,DSL,No,No,No,No,No,Yes,No,Mailed check,2,1,0.43,0.0,13,0,0
CUST2216,59,One year,67.21,4072.43,0,No,No,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Yes,Electronic check,3,2,0.3,0.033,0,0,0
CUST2217,4,Month-to-month,84.7,350.7,0,Yes,No,Yes,No,DSL,No,Yes,Yes,No,No,No,No,Bank transfer,3,0,0.22,0.004,5,0,1
CUST2218,32,Month-to-month,77.08,2320.75,0,No,No,Yes,Yes,DSL,No,No,No,No,No,No,Yes,Bank transfer,5,3,0.74,0.028,1,0,0
CUST2219,20,Month-to-month,39.58,801.43,0,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer,3,2,0.1,0.003,1,0,1
CUST2220,62,Two year,95.49,5858.2,0,Yes,No,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Yes,Credit card,3,2,0.36,0.011,2,0,0
CUST2221,69,Two year,56.94,3520.87,1,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Credit card,4,1,0.05,0.028,0,0,0
CUST2222,20,One year,100.0,1733.27,0,No,Yes,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,No,Mailed check,3,0,0.03,0.008,2,0,0
CUST2223,66,Month-to-month,88.73,6019.75,0,Yes,No,Yes,Yes,DSL,No,No,Yes,No,No,No,No,Electronic check,4,2,0.16,0.005,5,0,0
CUST2224,34,Two year,66.44,2367.98,0,No,No,Yes,No,DSL,No,No,No,No,No,No,Yes,Credit card,3,3,0.41,0.009,0,2,0
CUST2225,16,One year,107.51,1665.48,0,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Yes,Electronic check,3,1,0.11,0.066,4,0,0
CUST2226,23,One year,78.31,1598.14,0,No,No,Yes,Yes,DSL,No,No,No,Yes,No,No,No,Mailed check,2,2,0.74,0.01,22,0,1
CUST2227,32,Two year,36.18,1208.95,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Credit card,2,1,0.41,0.028,6,0,0
CUST2228,43,One year,33.34,1356.63,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer,3,2,0.07,0.014,0,0,0
CUST2229,3,Two year,47.94,143.1,0,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer,2,0,0.63,0.003,6,0,0
CUST2230,63,One year,70.39,3845.07,0,No,Yes,Yes,No,DSL,No,Yes,No,No,No,Yes,No,Credit card,1,2,0.84,0.039,20,0,1
CUST2231,68,One year,82.96,5076.3,0,No,No,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Yes,Bank transfer,4,1,0.06,0.039,5,0,0
CUST2232,60,Month-to-month,75.05,3947.99,1,Yes,No,Yes,Yes,DSL,No,Yes,No,No,No,No,Yes,Electronic check,1,1,0.41,0.012,23,0,1
CUST2233,9,One year,52.49,470.58,0,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,3,0,0.28,0.001,2,0,1
CUST2234,39,Two year,40.21,1474.66,0,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer,2,1,0.47,0.026,13,0,1
CUST2235,25,Two year,102.42,2539.74,0,No,Yes,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,No,Mailed check,2,1,0.8,0.015,23,0,1
CUST2236,27,Month-to-month,87.0,2339.07,0,Yes,No,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Yes,Bank transfer,1,1,0.46,0.141,11,0,1
CUST2237,17,One year,79.17,1244.27,0,Yes,Yes,Yes,No,DSL,No,No,No,No,No,Yes,No,Electronic check,4,2,0.05,0.032,4,0,0
CUST2238,25,One year,36.12,947.26,0,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card,2,1,0.79,0.008,17,0,1
CUST2239,14,Month-to-month,75.63,903.95,0,No,No,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Yes,Bank transfer,2,1,0.83,0.032,23,0,1
CUST2240,61,Month-to-month,57.86,3259.79,1,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card,4,4,0.75,0.026,2,1,1
CUST2241,46,Two year,103.23,4171.91,0,No,No,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Yes,Credit card,4,1,0.34,0.04,0,0,0
CUST2242,68,Two year,88.31,5339.43,0,Yes,No,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,Yes,Electronic check,3,2,0.03,0.12,4,0,0
CUST2243,30,Month-to-month,45.1,1279.71,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Credit card,4,3,0.46,0.004,2,1,1
CUST2244,67,Two year,96.51,6008.27,0,Yes,No,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Yes,Bank transfer,2,2,0.8,0.0,13,0,0
CUST2245,37,Two year,45.54,1718.68,0,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer,1,1,0.81,0.007,19,0,0
CUST2246,37,Two year,81.59,2944.37,0,No,No,Yes,Yes,DSL,No,No,Yes,No,No,Yes,No,Bank transfer,4,2,0.02,0.032,5,0,0
CUST2247,55,One year,51.04,2598.58,0,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer,3,5,0.5,0.012,0,3,1
CUST2248,13,Two year,98.95,1276.47,0,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Yes,Credit card,3,0,0.35,0.024,2,0,1
